Region,country,Site,Date,KPI Category,Frequency,Completion
NORAM,United States of America,Harrisburg,2023-11-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2023-11-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2023-12-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2023-12-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2024-01-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2024-01-01 00:00:00,Environment,quarter,Filled
NORAM,United States of America,Harrisburg,2024-01-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2024-01-01 00:00:00,Social,quarter,Not Filled
NORAM,United States of America,Harrisburg,2024-02-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2024-02-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2024-03-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2024-03-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2024-04-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2024-04-01 00:00:00,Environment,quarter,Filled
NORAM,United States of America,Harrisburg,2024-04-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2024-04-01 00:00:00,Social,quarter,Not Filled
NORAM,United States of America,Harrisburg,2024-05-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2024-05-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2024-06-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2024-06-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2024-07-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2024-07-01 00:00:00,Environment,quarter,Filled
NORAM,United States of America,Harrisburg,2024-07-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2024-07-01 00:00:00,Social,quarter,Not Filled
NORAM,United States of America,Harrisburg,2024-08-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2024-08-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2024-09-01 00:00:00,Environment,month,Filled
NORAM,United States of America,Harrisburg,2024-09-01 00:00:00,Health & Safety,month,Not Filled
NORAM,United States of America,Harrisburg,2024-10-01 00:00:00,Environment,month,Not Filled
NORAM,United States of America,Harrisburg,2024-10-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-01-01 00:00:00,Environment,annual,Not Filled
APAC,China,Hong Kong,2023-01-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-01-01 00:00:00,Environment,quarter,Not Filled
APAC,China,Hong Kong,2023-01-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-01-01 00:00:00,Social,annual,Filled
APAC,China,Hong Kong,2023-01-01 00:00:00,Social,quarter,Filled
APAC,China,Hong Kong,2023-02-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-02-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-03-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-03-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-04-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-04-01 00:00:00,Environment,quarter,Not Filled
APAC,China,Hong Kong,2023-04-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-04-01 00:00:00,Social,quarter,Filled
APAC,China,Hong Kong,2023-05-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-05-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-06-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-06-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-07-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-07-01 00:00:00,Environment,quarter,Not Filled
APAC,China,Hong Kong,2023-07-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-07-01 00:00:00,Social,quarter,Filled
APAC,China,Hong Kong,2023-08-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-08-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-09-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-09-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-10-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-10-01 00:00:00,Environment,quarter,Not Filled
APAC,China,Hong Kong,2023-10-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-10-01 00:00:00,Social,quarter,Filled
APAC,China,Hong Kong,2023-11-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-11-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2023-12-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2023-12-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2024-01-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2024-01-01 00:00:00,Environment,quarter,Not Filled
APAC,China,Hong Kong,2024-01-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2024-01-01 00:00:00,Social,quarter,Filled
APAC,China,Hong Kong,2024-02-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2024-02-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2024-03-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2024-03-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2024-04-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2024-04-01 00:00:00,Environment,quarter,Not Filled
APAC,China,Hong Kong,2024-04-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2024-04-01 00:00:00,Social,quarter,Filled
APAC,China,Hong Kong,2024-05-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2024-05-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2024-06-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2024-06-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2024-07-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2024-07-01 00:00:00,Environment,quarter,Not Filled
APAC,China,Hong Kong,2024-07-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2024-07-01 00:00:00,Social,quarter,Not Filled
APAC,China,Hong Kong,2024-08-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2024-08-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2024-09-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2024-09-01 00:00:00,Health & Safety,month,Not Filled
APAC,China,Hong Kong,2024-10-01 00:00:00,Environment,month,Not Filled
APAC,China,Hong Kong,2024-10-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-01-01 00:00:00,Environment,annual,Not Filled
Europe,France,IDEMIA Head Office,2023-01-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-01-01 00:00:00,Environment,quarter,Not Filled
Europe,France,IDEMIA Head Office,2023-01-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-01-01 00:00:00,Social,annual,Not Filled
Europe,France,IDEMIA Head Office,2023-01-01 00:00:00,Social,quarter,Not Filled
Europe,France,IDEMIA Head Office,2023-02-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-02-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-03-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-03-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-04-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-04-01 00:00:00,Environment,quarter,Not Filled
Europe,France,IDEMIA Head Office,2023-04-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-04-01 00:00:00,Social,quarter,Not Filled
Europe,France,IDEMIA Head Office,2023-05-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-05-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-06-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-06-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-07-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-07-01 00:00:00,Environment,quarter,Not Filled
Europe,France,IDEMIA Head Office,2023-07-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-07-01 00:00:00,Social,quarter,Not Filled
Europe,France,IDEMIA Head Office,2023-08-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-08-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-09-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-09-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-10-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-10-01 00:00:00,Environment,quarter,Not Filled
Europe,France,IDEMIA Head Office,2023-10-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-10-01 00:00:00,Social,quarter,Not Filled
Europe,France,IDEMIA Head Office,2023-11-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-11-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2023-12-01 00:00:00,Environment,month,Filled
Europe,France,IDEMIA Head Office,2023-12-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2024-01-01 00:00:00,Environment,month,Not Filled
Europe,France,IDEMIA Head Office,2024-01-01 00:00:00,Environment,quarter,Not Filled
Europe,France,IDEMIA Head Office,2024-01-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2024-01-01 00:00:00,Social,quarter,Not Filled
Europe,France,IDEMIA Head Office,2024-02-01 00:00:00,Environment,month,Not Filled
Europe,France,IDEMIA Head Office,2024-02-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2024-03-01 00:00:00,Environment,month,Not Filled
Europe,France,IDEMIA Head Office,2024-03-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2024-04-01 00:00:00,Environment,month,Not Filled
Europe,France,IDEMIA Head Office,2024-04-01 00:00:00,Environment,quarter,Not Filled
Europe,France,IDEMIA Head Office,2024-04-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2024-04-01 00:00:00,Social,quarter,Not Filled
Europe,France,IDEMIA Head Office,2024-05-01 00:00:00,Environment,month,Not Filled
Europe,France,IDEMIA Head Office,2024-05-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2024-06-01 00:00:00,Environment,month,Not Filled
Europe,France,IDEMIA Head Office,2024-06-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2024-07-01 00:00:00,Environment,month,Not Filled
Europe,France,IDEMIA Head Office,2024-07-01 00:00:00,Environment,quarter,Not Filled
Europe,France,IDEMIA Head Office,2024-07-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2024-07-01 00:00:00,Social,quarter,Not Filled
Europe,France,IDEMIA Head Office,2024-08-01 00:00:00,Environment,month,Not Filled
Europe,France,IDEMIA Head Office,2024-08-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2024-09-01 00:00:00,Environment,month,Not Filled
Europe,France,IDEMIA Head Office,2024-09-01 00:00:00,Health & Safety,month,Not Filled
Europe,France,IDEMIA Head Office,2024-10-01 00:00:00,Environment,month,Not Filled
Europe,France,IDEMIA Head Office,2024-10-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2023-01-01 00:00:00,Environment,annual,Filled
Europe,Albania,JV Aleat Tirana,2023-01-01 00:00:00,Environment,month,Filled
Europe,Albania,JV Aleat Tirana,2023-01-01 00:00:00,Environment,quarter,Filled
Europe,Albania,JV Aleat Tirana,2023-01-01 00:00:00,Health & Safety,month,Filled
Europe,Albania,JV Aleat Tirana,2023-01-01 00:00:00,Social,annual,Filled
Europe,Albania,JV Aleat Tirana,2023-01-01 00:00:00,Social,quarter,Filled
Europe,Albania,JV Aleat Tirana,2023-02-01 00:00:00,Environment,month,Filled
Europe,Albania,JV Aleat Tirana,2023-02-01 00:00:00,Health & Safety,month,Filled
Europe,Albania,JV Aleat Tirana,2023-03-01 00:00:00,Environment,month,Filled
Europe,Albania,JV Aleat Tirana,2023-03-01 00:00:00,Health & Safety,month,Filled
Europe,Albania,JV Aleat Tirana,2023-04-01 00:00:00,Environment,month,Filled
Europe,Albania,JV Aleat Tirana,2023-04-01 00:00:00,Environment,quarter,Filled
Europe,Albania,JV Aleat Tirana,2023-04-01 00:00:00,Health & Safety,month,Filled
Europe,Albania,JV Aleat Tirana,2023-04-01 00:00:00,Social,quarter,Filled
Europe,Albania,JV Aleat Tirana,2023-05-01 00:00:00,Environment,month,Filled
Europe,Albania,JV Aleat Tirana,2023-05-01 00:00:00,Health & Safety,month,Filled
Europe,Albania,JV Aleat Tirana,2023-06-01 00:00:00,Environment,month,Filled
Europe,Albania,JV Aleat Tirana,2023-06-01 00:00:00,Health & Safety,month,Filled
Europe,Albania,JV Aleat Tirana,2023-07-01 00:00:00,Environment,month,Filled
Europe,Albania,JV Aleat Tirana,2023-07-01 00:00:00,Environment,quarter,Filled
Europe,Albania,JV Aleat Tirana,2023-07-01 00:00:00,Health & Safety,month,Filled
Europe,Albania,JV Aleat Tirana,2023-07-01 00:00:00,Social,quarter,Filled
Europe,Albania,JV Aleat Tirana,2023-08-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2023-08-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2023-09-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2023-09-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2023-10-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2023-10-01 00:00:00,Environment,quarter,Filled
Europe,Albania,JV Aleat Tirana,2023-10-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2023-10-01 00:00:00,Social,quarter,Filled
Europe,Albania,JV Aleat Tirana,2023-11-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2023-11-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2023-12-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2023-12-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-01-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-01-01 00:00:00,Environment,quarter,Not Filled
Europe,Albania,JV Aleat Tirana,2024-01-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-01-01 00:00:00,Social,quarter,Not Filled
Europe,Albania,JV Aleat Tirana,2024-02-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-02-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-03-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-03-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-04-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-04-01 00:00:00,Environment,quarter,Not Filled
Europe,Albania,JV Aleat Tirana,2024-04-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-04-01 00:00:00,Social,quarter,Not Filled
Europe,Albania,JV Aleat Tirana,2024-05-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-05-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-06-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-06-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-07-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-07-01 00:00:00,Environment,quarter,Not Filled
Europe,Albania,JV Aleat Tirana,2024-07-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-07-01 00:00:00,Social,quarter,Not Filled
Europe,Albania,JV Aleat Tirana,2024-08-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-08-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-09-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-09-01 00:00:00,Health & Safety,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-10-01 00:00:00,Environment,month,Not Filled
Europe,Albania,JV Aleat Tirana,2024-10-01 00:00:00,Health & Safety,month,Not Filled
APAC,Indonesia,Jakarta,2023-01-01 00:00:00,Environment,annual,Filled
APAC,Indonesia,Jakarta,2023-01-01 00:00:00,Environment,month,Filled
APAC,Indonesia,Jakarta,2023-01-01 00:00:00,Environment,quarter,Filled
APAC,Indonesia,Jakarta,2023-01-01 00:00:00,Health & Safety,month,Filled
APAC,Indonesia,Jakarta,2023-01-01 00:00:00,Social,annual,Not Filled
APAC,Indonesia,Jakarta,2023-01-01 00:00:00,Social,quarter,Filled
APAC,Indonesia,Jakarta,2023-02-01 00:00:00,Environment,month,Filled
APAC,Indonesia,Jakarta,2023-02-01 00:00:00,Health & Safety,month,Filled
APAC,Indonesia,Jakarta,2023-03-01 00:00:00,Environment,month,Filled
APAC,Indonesia,Jakarta,2023-03-01 00:00:00,Health & Safety,month,Filled
APAC,Indonesia,Jakarta,2023-04-01 00:00:00,Environment,month,Filled
APAC,Indonesia,Jakarta,2023-04-01 00:00:00,Environment,quarter,Filled
APAC,Indonesia,Jakarta,2023-04-01 00:00:00,Health & Safety,month,Filled
APAC,Indonesia,Jakarta,2023-04-01 00:00:00,Social,quarter,Filled
APAC,Indonesia,Jakarta,2023-05-01 00:00:00,Environment,month,Filled
APAC,Indonesia,Jakarta,2023-05-01 00:00:00,Health & Safety,month,Filled
APAC,Indonesia,Jakarta,2023-06-01 00:00:00,Environment,month,Filled
APAC,Indonesia,Jakarta,2023-06-01 00:00:00,Health & Safety,month,Filled
APAC,Indonesia,Jakarta,2023-07-01 00:00:00,Environment,month,Filled
APAC,Indonesia,Jakarta,2023-07-01 00:00:00,Environment,quarter,Filled
APAC,Indonesia,Jakarta,2023-07-01 00:00:00,Health & Safety,month,Filled
